dow_number,lake_name,county,survey_id,survey_date,survey_type,survey_sub_type,species,gear,gear_count,total_catch,cpue,quartile_count_low,quartile_count_high,total_weight,average_weight,quartile_weight_low,quartile_weight_high
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,RKB,Standard trap nets,9,1,0.11,0,.,120,0.26,0,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,WAE,Standard gill nets,9,5,0.56,0,.,4286,1.89,1,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,HSF,Standard trap nets,9,4,0.44,N,/,409,0.23,N,/
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,LMB,Standard gill nets,9,1,0.11,0,.,890,1.96,0,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,BLG,Standard gill nets,9,5,0.56,N,/,1059,0.47,N,/
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,PMK,Standard gill nets,9,1,0.11,N,/,120,0.26,N,/
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,BOF,Standard gill nets,9,4,0.44,0,.,6833,3.77,3,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,WTS,Standard gill nets,9,4,0.44,0,.,4420,2.44,1,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,BLC,Standard gill nets,9,90,10.00,1,.,10484,0.26,0,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,BLB,Standard gill nets,9,7,0.78,0,.,2007,0.63,0,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,YEP,Standard gill nets,9,52,5.78,1,.,2482,0.11,0,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,BRB,Standard gill nets,9,3,0.33,0,.,1972,1.45,0,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,WAE,Standard trap nets,9,1,0.11,0,.,1008,2.22,1,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,BLG,Standard trap nets,9,80,8.89,9,.,10514,0.29,0,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,PMK,Standard trap nets,9,35,3.89,1,.,4473,0.28,0,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,BOF,Standard trap nets,9,36,4.00,0,.,70645,4.33,2,.
01012300,Elm Island,Aitkin,4291317528751000,2013-06-24,Standard Survey,Re-Survey,BLC,Standard trap nets,9,59,6.56,0,.,7777,0.29,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,BRB,Standard trap nets,9,2,0.22,0,.,1296,1.43,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,YEP,Standard trap nets,9,4,0.44,0,.,255,0.14,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,YEB,Standard gill nets,9,14,1.56,2,.,5011,0.79,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,NOP,Standard gill nets,9,56,6.22,3,.,56753,2.23,1,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,RKB,Standard gill nets,9,2,0.22,0,.,286,0.32,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,YEB,Standard trap nets,9,2,0.22,2,.,400,0.44,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,NOP,Standard trap nets,9,6,0.67,N,/,4567,1.68,N,/
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,SHR,Standard gill nets,9,7,0.78,0,.,4733,1.49,3,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,CSH,Standard gill nets,9,1,0.11,N,/,41,0.09,N,/
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,WAE,Standard gill nets,9,12,1.33,0,.,14820,2.72,1,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,HSF,Standard trap nets,9,1,0.11,N,/,235,0.52,N,/
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,LMB,Standard gill nets,9,1,0.11,0,.,720,1.59,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,BLG,Standard gill nets,9,23,2.56,N,/,2986,0.29,N,/
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,PMK,Standard gill nets,9,4,0.44,N,/,478,0.26,N,/
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,BOF,Standard gill nets,9,24,2.67,0,.,49086,4.51,3,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,WTS,Standard gill nets,9,5,0.56,0,.,2890,1.27,1,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,BLC,Standard gill nets,9,220,24.44,1,.,18211,0.18,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,BLB,Standard gill nets,9,8,0.89,0,.,2227,0.61,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,YEP,Standard gill nets,9,92,10.22,1,.,5264,0.13,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,BRB,Standard gill nets,9,22,2.44,0,.,11367,1.14,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,PMK,Standard trap nets,9,17,1.89,1,.,1550,0.20,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,BLG,Standard trap nets,9,59,6.56,9,.,5363,0.20,0,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,BOF,Standard trap nets,9,16,1.78,0,.,31034,4.28,2,.
01012300,Elm Island,Aitkin,16691917530145000,2019-06-24,Standard Survey,Standard Survey,BLC,Standard trap nets,9,11,1.22,0,.,1407,0.28,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,BLB,Standard trap nets,10,16,1.60,0,.,1536,0.21,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,BRB,Standard trap nets,10,14,1.40,0,.,6738,1.06,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,YEP,Standard trap nets,10,4,0.40,0,.,167,0.09,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,NOP,Standard gill nets,9,69,7.67,3,.,77949,2.49,1,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,YEB,Standard trap nets,10,22,2.20,2,.,6281,0.63,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,NOP,Standard trap nets,10,7,0.70,N,/,1405,0.44,N,/
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,RKB,Standard trap nets,10,1,0.10,0,.,114,0.25,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,WAE,Standard gill nets,9,3,0.33,0,.,7030,5.17,1,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,HSF,Standard trap nets,10,3,0.30,N,/,267,0.20,N,/
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,BOF,Standard gill nets,9,3,0.33,0,.,3582,2.63,3,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,WTS,Standard gill nets,9,3,0.33,0,.,3146,2.31,1,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,BLC,Standard gill nets,9,30,3.33,1,.,3036,0.22,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,BLB,Standard gill nets,9,8,0.89,0,.,440,0.12,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,YEP,Standard gill nets,9,84,9.33,1,.,3705,0.10,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,BRB,Standard gill nets,9,1,0.11,0,.,386,0.85,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,PMK,Standard trap nets,10,22,2.20,1,.,2042,0.20,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,BLG,Standard trap nets,10,160,16.00,9,.,11170,0.15,0,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,BOF,Standard trap nets,10,16,1.60,0,.,28070,3.87,2,.
01012300,Elm Island,Aitkin,113679,2003-06-16,Standard Survey,Population Assessment,BLC,Standard trap nets,10,223,22.30,0,.,14938,0.15,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BRB,Standard trap nets,9,9,1.00,0,.,5590,1.37,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,YEP,Standard trap nets,9,5,0.56,0,.,513,0.23,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,YEB,Standard gill nets,9,34,3.78,2,.,12188,0.79,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,NOP,Standard gill nets,9,116,12.89,3,.,124092,2.36,1,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,RKB,Standard gill nets,9,5,0.56,0,.,786,0.35,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,YEB,Standard trap nets,9,32,3.56,2,.,12857,0.89,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,NOP,Standard trap nets,9,9,1.00,N,/,5755,1.41,N,/
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,SHR,Standard gill nets,9,2,0.22,0,.,1197,1.32,3,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,WAE,Standard gill nets,9,13,1.44,0,.,8110,1.38,1,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,HSF,Standard trap nets,9,3,0.33,N,/,772,0.57,N,/
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,LMB,Standard gill nets,9,2,0.22,0,.,187,0.21,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BLG,Standard gill nets,9,9,1.00,N,/,1328,0.33,N,/
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,PMK,Standard gill nets,9,2,0.22,N,/,127,0.14,N,/
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BOF,Standard gill nets,9,14,1.56,0,.,29700,4.68,3,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,WTS,Standard gill nets,9,5,0.56,0,.,4377,1.93,1,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BLC,Standard gill nets,9,283,31.44,1,.,24523,0.19,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BLB,Standard gill nets,9,15,1.67,0,.,2809,0.41,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,YEP,Standard gill nets,9,101,11.22,1,.,6228,0.14,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BRB,Standard gill nets,9,12,1.33,0,.,5499,1.01,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,PMK,Standard trap nets,9,77,8.56,1,.,7427,0.21,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BLG,Standard trap nets,9,142,15.78,9,.,20865,0.32,0,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BOF,Standard trap nets,9,21,2.33,0,.,44701,4.69,2,.
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BIB,Standard trap nets,9,1,0.11,N,/,7933,17.49,N,/
01012300,Elm Island,Aitkin,970816131599000,2008-06-09,Standard Survey,Population Assessment,BLC,Standard trap nets,9,19,2.11,0,.,2718,0.32,0,.
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,LMB,Backpack electrofishing,2.28333333333333,28,12.26,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,PMK,Backpack electrofishing,2.28333333333333,2,0.88,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BLG,Backpack electrofishing,2.28333333333333,9,3.94,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BNS,50-ft beach seine,3,1,0.33,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BRB,Backpack electrofishing,2.28333333333333,1,0.44,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,YEP,Backpack electrofishing,2.28333333333333,9,3.94,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,JND,Backpack electrofishing,2.28333333333333,26,11.39,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,TPM,Backpack electrofishing,2.28333333333333,4,1.75,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,GOS,50-ft beach seine,3,48,16.00,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,LMB,15-ft beach seine,8,28,3.50,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BLG,15-ft beach seine,8,71,8.88,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,PMK,15-ft beach seine,8,5,0.62,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,SPO,50-ft beach seine,3,83,27.67,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BLC,15-ft beach seine,8,73,9.12,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,YEP,15-ft beach seine,8,19,2.38,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,YEB,Backpack electrofishing,2.28333333333333,2,0.88,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,JND,15-ft beach seine,8,4,0.50,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,GOS,Backpack electrofishing,2.28333333333333,9,3.94,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,RKB,Backpack electrofishing,2.28333333333333,1,0.44,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BCS,Backpack electrofishing,2.28333333333333,1,0.44,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,LMB,50-ft beach seine,3,26,8.67,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BLG,50-ft beach seine,3,11,3.67,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BNS,15-ft beach seine,8,1,0.12,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,PMK,50-ft beach seine,3,16,5.33,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,NOP,15-ft beach seine,8,1,0.12,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,HHC,50-ft beach seine,3,1,0.33,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BLC,50-ft beach seine,3,2,0.67,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,GOS,15-ft beach seine,8,5,0.62,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,BNM,15-ft beach seine,8,1,0.12,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,YEP,50-ft beach seine,3,13,4.33,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,SPO,15-ft beach seine,8,3,0.38,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,JND,50-ft beach seine,3,34,11.33,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,16691921046847000,2019-07-30,Targeted Survey,Targeted Survey,RKB,15-ft beach seine,8,1,0.12,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,BRB,Standard trap nets,9,2,0.22,0,.,1128,1.24,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,YEP,Standard trap nets,9,8,0.89,0,.,435,0.12,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,YEB,Standard gill nets,9,15,1.67,2,.,5443,0.80,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,NOP,Standard gill nets,9,113,12.56,3,.,138010,2.69,1,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,RKB,Standard gill nets,9,3,0.33,0,.,721,0.53,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,YEB,Standard trap nets,9,7,0.78,2,.,2395,0.75,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,NOP,Standard trap nets,9,6,0.67,N,/,5955,2.19,N,/
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,SHR,Standard gill nets,9,1,0.11,0,.,485,1.07,3,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,RKB,Standard trap nets,9,4,0.44,0,.,818,0.45,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,WAE,Standard gill nets,9,11,1.22,0,.,11091,2.22,1,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,HSF,Standard trap nets,9,6,0.67,N,/,816,0.30,N,/
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,LMB,Standard gill nets,9,3,0.33,0,.,1371,1.01,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,BLG,Standard gill nets,9,37,4.11,N,/,3124,0.19,N,/
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,PMK,Standard gill nets,9,11,1.22,N,/,1044,0.21,N,/
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,BOF,Standard gill nets,9,10,1.11,0,.,21293,4.69,3,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,WTS,Standard gill nets,9,9,1.00,0,.,9047,2.22,1,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,BLC,Standard gill nets,9,305,33.89,1,.,22140,0.16,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,BLB,Standard gill nets,9,1,0.11,0,.,371,0.82,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,YEP,Standard gill nets,9,68,7.56,1,.,3097,0.10,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,BRB,Standard gill nets,9,47,5.22,0,.,26420,1.24,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,PMK,Standard trap nets,9,47,5.22,1,.,3530,0.17,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,BLG,Standard trap nets,9,152,16.89,9,.,9156,0.13,0,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,BOF,Standard trap nets,9,25,2.78,0,.,48628,4.29,2,.
01012300,Elm Island,Aitkin,18802316327425000,2023-06-12,Standard Survey,Standard Survey,BLC,Standard trap nets,9,16,1.78,0,.,1427,0.20,0,.
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,LMB,Backpack electrofishing,1.75,25,14.29,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,BLG,Backpack electrofishing,1.75,109,62.29,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,BOF,Backpack electrofishing,1.75,1,0.57,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,BLC,Backpack electrofishing,1.75,4,2.29,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,BKS,50-ft beach seine,2,2,1.00,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,CNM,Backpack electrofishing,1.75,4,2.29,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,BLB,Backpack electrofishing,1.75,3,1.71,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,BNS,50-ft beach seine,2,1,0.50,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,BRB,Backpack electrofishing,1.75,4,2.29,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,YEP,Backpack electrofishing,1.75,8,4.57,N,/,0,0.00,N,/
01012300,Elm Island,Aitkin,20232322646752002,2023-08-16,Targeted Survey,Targeted Survey,JND,Backpack electrofishing,1.75,2,1.14,N,/,0,0.00,N,/
